time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2021-07-24T16:50:25.60Z,47.7784056,-121.4357142,1819.696,-0.19,-0.38,0.01,2.826,3.087,0.48,208.14361,44.59593,3,5
2021-07-24T16:50:25.80Z,47.7784039,-121.4357159,1819.749,-0.19,-0.30,0.18,2.776,3.051,0.40,208.14361,44.59602,3,5
2021-07-24T16:50:26.00Z,47.7783999,-121.4357184,1819.989,0.05,0.04,0.21,2.766,3.069,0.53,208.14361,44.59612,3,5
2021-07-24T16:50:26.20Z,47.7783999,-121.4357181,1819.888,-0.31,-0.15,0.19,2.750,3.077,0.48,208.14361,44.59622,3,5
2021-07-24T16:50:26.40Z,47.7784007,-121.4357165,1819.833,-0.21,0.15,0.22,2.746,3.098,0.42,208.14361,44.59631,3,5
2021-07-24T16:50:26.60Z,47.7784008,-121.4357148,1819.816,-0.02,0.51,0.19,2.757,3.120,0.48,208.14361,44.59642,3,5
2021-07-24T16:50:26.80Z,47.7783976,-121.4357142,1819.896,-1.01,0.47,0.20,2.762,3.133,0.48,171.12834,29.50050,3,5
2021-07-24T16:50:27.00Z,47.7783982,-121.4357130,1819.626,-0.31,0.28,0.25,2.766,3.140,0.39,171.12834,29.50065,3,5
2021-07-24T16:50:27.20Z,47.7783978,-121.4357124,1819.503,-0.41,0.26,0.21,2.780,3.166,0.49,171.12834,29.50081,3,5
2021-07-24T16:50:27.40Z,47.7783986,-121.4357119,1819.356,0.24,0.01,0.27,2.795,3.196,0.67,171.12834,29.50102,3,5
2021-07-24T16:50:27.60Z,47.7783979,-121.4357121,1819.229,-0.49,0.05,0.24,2.804,3.216,0.59,171.12834,29.50119,3,5
2021-07-24T16:50:27.80Z,47.7783963,-121.4357141,1819.294,-0.71,-0.40,0.28,2.780,3.196,0.54,195.31573,22.27105,3,5
2021-07-24T16:50:28.00Z,47.7783956,-121.4357153,1819.179,-0.28,-0.16,0.35,2.739,3.159,0.39,195.31573,22.27124,3,5
2021-07-24T16:50:28.20Z,47.7783955,-121.4357145,1819.125,-0.20,0.32,0.15,2.726,3.167,0.35,195.31573,22.27140,3,5
2021-07-24T16:50:28.40Z,47.7783953,-121.4357142,1819.089,-0.03,0.26,0.06,2.714,3.173,0.37,195.31573,22.27155,3,5
2021-07-24T16:50:28.60Z,47.7783934,-121.4357147,1819.295,-0.08,0.38,0.00,2.697,3.169,0.31,195.31573,22.27171,3,5
2021-07-24T16:50:28.80Z,47.7783919,-121.4357157,1819.406,-0.08,0.19,0.00,2.682,3.168,0.28,195.31573,22.27182,3,5
2021-07-24T16:50:29.00Z,47.7783911,-121.4357162,1819.415,-0.05,0.22,-0.03,2.676,3.173,0.29,195.31573,22.27194,3,5
2021-07-24T16:50:29.20Z,47.7783904,-121.4357162,1819.427,-0.07,0.22,-0.07,2.667,3.170,0.30,195.31573,22.27206,3,5
2021-07-24T16:50:29.40Z,47.7783898,-121.4357178,1819.561,-0.11,0.06,-0.07,2.647,3.145,0.39,195.31573,22.27222,3,5
2021-07-24T16:50:29.60Z,47.7783897,-121.4357184,1819.582,-0.03,0.05,-0.07,2.627,3.121,0.34,195.31573,22.27235,3,5
2021-07-24T16:50:29.80Z,47.7783894,-121.4357193,1819.703,0.05,0.10,-0.05,2.609,3.098,0.38,195.31573,22.27251,3,5
2021-07-24T16:50:30.00Z,47.7783900,-121.4357191,1819.627,0.05,0.05,-0.01,2.592,3.078,0.46,195.31573,22.27269,3,5
2021-07-24T16:50:30.20Z,47.7783910,-121.4357188,1819.491,-0.04,0.02,0.02,2.327,2.777,0.26,195.31573,22.27280,3,6
2021-07-24T16:50:30.40Z,47.7783911,-121.4357201,1819.641,-0.05,-0.14,-0.10,2.164,2.600,0.29,195.31573,22.27291,3,6
2021-07-24T16:50:30.60Z,47.7783907,-121.4357202,1819.750,-0.06,0.12,-0.06,2.044,2.466,0.27,195.31573,22.27302,3,6
2021-07-24T16:50:30.80Z,47.7783912,-121.4357234,1819.588,-0.12,-0.06,-0.09,1.930,2.354,0.30,195.31573,22.27314,3,6
2021-07-24T16:50:31.00Z,47.7783912,-121.4357249,1819.535,-0.10,-0.17,-0.06,1.874,2.297,0.28,195.31573,22.27326,3,6
2021-07-24T16:50:31.20Z,47.7783914,-121.4357263,1819.418,-0.01,-0.25,0.04,1.828,2.251,0.25,195.31573,22.27336,3,6
2021-07-24T16:50:31.40Z,47.7783913,-121.4357260,1819.389,-0.14,-0.05,0.08,1.782,2.211,0.36,195.31573,22.27351,3,6
2021-07-24T16:50:31.60Z,47.7783915,-121.4357273,1819.288,-0.01,0.04,0.09,1.764,2.202,0.35,195.31573,22.27365,3,6
2021-07-24T16:50:31.80Z,47.7783919,-121.4357283,1819.204,-0.08,0.06,0.06,1.726,2.170,0.36,195.31573,22.27379,3,6
2021-07-24T16:50:32.00Z,47.7783924,-121.4357278,1819.200,0.03,0.05,0.05,1.696,2.145,0.33,195.31573,22.27393,3,6
2021-07-24T16:50:32.20Z,47.7783927,-121.4357277,1819.201,-0.06,0.08,-0.04,1.667,2.120,0.28,195.31573,22.27404,3,6
2021-07-24T16:50:32.40Z,47.7783931,-121.4357279,1819.130,0.02,0.05,-0.08,1.641,2.100,0.29,195.31573,22.27416,3,6
2021-07-24T16:50:32.60Z,47.7783934,-121.4357281,1819.149,-0.08,0.05,-0.20,1.618,2.082,0.33,195.31573,22.27429,3,6
2021-07-24T16:50:32.80Z,47.7783938,-121.4357288,1819.069,0.01,-0.08,-0.09,1.590,2.059,0.31,195.31573,22.27442,3,6
2021-07-24T16:50:33.00Z,47.7783943,-121.4357296,1819.110,-0.10,-0.10,-0.12,1.570,2.044,0.32,195.31573,22.27455,3,6
2021-07-24T16:50:33.20Z,47.7783944,-121.4357299,1819.144,-0.07,-0.10,-0.12,1.553,2.035,0.32,195.31573,22.27468,3,6
2021-07-24T16:50:33.40Z,47.7783947,-121.4357309,1819.121,-0.07,-0.05,-0.12,1.536,2.023,0.32,195.31573,22.27480,3,6
2021-07-24T16:50:33.60Z,47.7783952,-121.4357315,1819.100,-0.02,0.02,-0.10,1.519,2.012,0.29,195.31573,22.27492,3,6
2021-07-24T16:50:33.80Z,47.7783958,-121.4357327,1819.043,0.04,0.15,-0.08,1.492,1.998,0.23,195.31573,22.27502,3,6
2021-07-24T16:50:34.00Z,47.7783961,-121.4357315,1818.973,-0.01,0.40,-0.01,1.466,1.984,0.23,170.59130,39.88005,3,6
2021-07-24T16:50:34.20Z,47.7783971,-121.4357299,1818.923,0.16,0.62,0.00,1.450,1.970,0.26,104.64296,26.56908,3,6
2021-07-24T16:50:34.40Z,47.7783974,-121.4357303,1818.808,0.14,0.54,0.08,1.426,1.957,0.24,90.92131,28.29624,3,6
2021-07-24T16:50:34.60Z,47.7783978,-121.4357298,1818.804,0.01,0.45,0.00,1.415,1.951,0.24,89.91167,37.57930,3,6
2021-07-24T16:50:34.80Z,47.7783983,-121.4357293,1818.883,0.11,0.15,0.03,1.406,1.945,0.28,89.91167,37.57937,3,6
2021-07-24T16:50:35.00Z,47.7783989,-121.4357293,1818.903,-0.06,-0.07,0.08,1.392,1.936,0.26,89.91167,37.57943,3,6
2021-07-24T16:50:35.20Z,47.7783989,-121.4357301,1818.800,-0.33,-0.16,0.11,1.377,1.928,0.27,148.60347,36.97865,3,6
2021-07-24T16:50:35.40Z,47.7783990,-121.4357316,1818.790,-0.34,-0.15,0.02,1.356,1.908,0.28,177.29399,35.07171,3,6
2021-07-24T16:50:35.60Z,47.7783988,-121.4357325,1818.690,-0.44,-0.20,0.08,1.341,1.902,0.29,193.83061,28.74717,3,6
2021-07-24T16:50:35.80Z,47.7783989,-121.4357330,1818.680,-0.25,-0.24,0.03,1.326,1.897,0.30,193.83061,28.74728,3,6
2021-07-24T16:50:36.00Z,47.7783991,-121.4357330,1818.652,-0.15,-0.11,0.05,1.311,1.894,0.31,193.83061,28.74738,3,6
2021-07-24T16:50:36.20Z,47.7783994,-121.4357332,1818.621,-0.08,-0.07,0.03,1.304,1.895,0.31,193.83061,28.74747,3,6
2021-07-24T16:50:36.40Z,47.7783997,-121.4357332,1818.601,-0.04,-0.02,-0.02,1.298,1.896,0.34,193.83061,28.74758,3,6
2021-07-24T16:50:36.60Z,47.7783999,-121.4357330,1818.559,-0.08,0.06,-0.03,1.292,1.895,0.30,193.83061,28.74767,3,6
2021-07-24T16:50:36.80Z,47.7784004,-121.4357327,1818.474,0.08,0.22,0.01,1.281,1.894,0.25,193.83061,28.74775,3,6
2021-07-24T16:50:37.00Z,47.7784006,-121.4357310,1818.438,0.04,0.68,0.02,1.280,1.900,0.26,137.06552,27.19746,3,6
2021-07-24T16:50:37.20Z,47.7784013,-121.4357287,1818.419,0.12,0.80,-0.08,1.273,1.891,0.26,101.25896,20.08906,3,6
2021-07-24T16:50:37.40Z,47.7784021,-121.4357266,1818.408,0.22,0.70,-0.12,1.270,1.892,0.27,88.64721,22.77623,3,6
2021-07-24T16:50:37.60Z,47.7784033,-121.4357256,1818.457,0.23,0.47,-0.10,1.267,1.893,0.27,79.15328,29.16725,3,6
2021-07-24T16:50:37.80Z,47.7784039,-121.4357246,1818.531,0.00,0.38,-0.08,1.267,1.894,0.29,82.70363,42.55064,3,6
2021-07-24T16:50:38.00Z,47.7784041,-121.4357245,1818.567,-0.07,0.13,-0.07,1.267,1.895,0.28,82.70363,42.55070,3,6
2021-07-24T16:50:38.20Z,47.7784041,-121.4357245,1818.590,-0.14,0.05,-0.05,1.267,1.898,0.30,82.70363,42.55077,3,6
2021-07-24T16:50:38.40Z,47.7784035,-121.4357244,1818.518,-0.53,0.14,0.09,1.265,1.900,0.29,140.98892,27.61356,3,6
2021-07-24T16:50:38.60Z,47.7784029,-121.4357244,1818.517,-0.46,0.17,-0.01,1.261,1.907,0.33,149.53967,30.66026,3,6
2021-07-24T16:50:38.80Z,47.7784028,-121.4357242,1818.497,-0.25,0.14,0.09,1.260,1.915,0.30,149.53967,30.66035,3,6
2021-07-24T16:50:39.00Z,47.7784029,-121.4357238,1818.522,-0.07,0.18,0.08,1.260,1.922,0.30,149.53967,30.66044,3,6
2021-07-24T16:50:39.20Z,47.7784028,-121.4357237,1818.476,-0.17,0.08,0.16,1.259,1.927,0.32,149.53967,30.66053,3,6
2021-07-24T16:50:39.40Z,47.7784034,-121.4357235,1818.493,0.06,0.19,0.15,1.256,1.929,0.31,149.53967,30.66062,3,6
2021-07-24T16:50:39.60Z,47.7784039,-121.4357231,1818.423,0.02,0.23,0.16,1.249,1.933,0.28,149.53967,30.66071,3,6
2021-07-24T16:50:39.80Z,47.7784044,-121.4357212,1818.291,0.17,0.76,0.29,1.250,1.942,0.29,114.72185,31.73937,3,6
2021-07-24T16:50:40.00Z,47.7784053,-121.4357196,1818.358,0.35,0.73,0.15,1.250,1.949,0.31,85.68741,27.19638,3,6
2021-07-24T16:50:40.20Z,47.7784063,-121.4357182,1818.309,0.36,0.65,0.19,1.248,1.954,0.31,70.95395,22.38695,3,6
2021-07-24T16:50:40.40Z,47.7784066,-121.4357176,1818.411,0.18,0.31,-0.08,1.249,1.960,0.33,70.95395,22.38709,3,6
2021-07-24T16:50:40.60Z,47.7784067,-121.4357177,1818.437,0.11,0.10,-0.07,1.249,1.962,0.31,70.95395,22.38722,3,6
2021-07-24T16:50:40.80Z,47.7784063,-121.4357175,1818.434,-0.22,0.07,-0.10,1.254,1.967,0.37,70.95395,22.38736,3,6
2021-07-24T16:50:41.00Z,47.7784054,-121.4357170,1818.391,-0.49,0.19,-0.02,1.257,1.973,0.34,97.56050,34.08898,3,6
2021-07-24T16:50:41.20Z,47.7784049,-121.4357169,1818.425,-0.35,0.08,-0.08,1.258,1.979,0.37,122.89910,44.69295,3,6
2021-07-24T16:50:41.40Z,47.7784043,-121.4357166,1818.429,-0.35,0.14,-0.01,1.260,1.988,0.48,141.16630,44.03890,3,6
2021-07-24T16:50:41.60Z,47.7784041,-121.4357158,1818.411,-0.20,0.25,0.04,1.263,2.000,0.41,141.16630,44.03899,3,6
2021-07-24T16:50:41.80Z,47.7784047,-121.4357151,1818.405,0.22,0.25,0.07,1.268,2.013,0.37,141.16630,44.03906,3,6
2021-07-24T16:50:42.00Z,47.7784051,-121.4357137,1818.360,0.15,0.50,0.17,1.267,2.017,0.28,104.15479,39.94052,3,6
2021-07-24T16:50:42.20Z,47.7784052,-121.4357121,1818.238,0.07,0.47,0.27,1.260,1.989,0.27,93.45439,41.02790,3,6
2021-07-24T16:50:42.40Z,47.7784058,-121.4357107,1818.269,0.17,0.40,0.07,1.260,1.990,0.28,80.63832,42.70706,3,6
2021-07-24T16:50:42.60Z,47.7784062,-121.4357098,1818.277,0.12,0.27,-0.02,1.263,1.999,0.29,80.63832,42.70712,3,6
2021-07-24T16:50:42.80Z,47.7784068,-121.4357085,1818.325,0.22,0.38,-0.03,1.266,2.007,0.30,80.63832,42.70722,3,6
2021-07-24T16:50:43.00Z,47.7784077,-121.4357077,1818.360,0.22,0.18,0.04,1.267,2.012,0.34,80.63832,42.70729,3,6
2021-07-24T16:50:43.20Z,47.7784081,-121.4357072,1818.420,0.01,0.14,0.08,1.268,2.016,0.31,80.63832,42.70736,3,6
2021-07-24T16:50:43.40Z,47.7784086,-121.4357069,1818.531,0.02,0.06,0.06,1.270,2.019,0.34,80.63832,42.70743,3,6
2021-07-24T16:50:43.60Z,47.7784085,-121.4357064,1818.682,-0.13,0.02,-0.05,1.271,2.024,0.37,80.63832,42.70751,3,6
2021-07-24T16:50:43.80Z,47.7784085,-121.4357058,1818.855,0.09,-0.03,-0.01,1.269,2.016,0.36,80.63832,42.70758,3,6
2021-07-24T16:50:44.00Z,47.7784091,-121.4357051,1818.857,0.07,0.01,-0.05,1.264,1.988,0.34,80.63832,42.70765,3,6
2021-07-24T16:50:44.20Z,47.7784088,-121.4357044,1818.880,-0.09,0.07,0.01,1.266,1.985,0.34,80.63832,42.70772,3,6
2021-07-24T16:50:44.40Z,47.7784085,-121.4357037,1818.948,-0.13,0.07,0.00,1.271,1.988,0.48,80.63832,42.70783,3,6
2021-07-24T16:50:44.60Z,47.7784086,-121.4357028,1819.015,0.02,0.11,0.06,1.276,1.991,0.28,80.63832,42.70789,3,6
2021-07-24T16:50:44.80Z,47.7784090,-121.4357014,1819.020,0.21,0.26,0.16,1.277,1.987,0.30,80.63832,42.70797,3,6
2021-07-24T16:50:45.00Z,47.7784090,-121.4356995,1818.913,-0.02,0.44,0.21,1.273,1.983,0.28,80.63832,42.70807,3,6
2021-07-24T16:50:45.20Z,47.7784094,-121.4356990,1819.019,-0.04,0.11,-0.08,1.270,1.974,0.27,80.63832,42.70813,3,6
2021-07-24T16:50:45.40Z,47.7784084,-121.4356982,1819.221,-0.42,-0.02,-0.08,1.264,1.951,0.31,146.47490,31.85861,3,6
2021-07-24T16:50:45.60Z,47.7784080,-121.4356979,1819.158,-0.25,-0.08,-0.03,1.263,1.944,0.36,146.47490,31.85871,3,6
2021-07-24T16:50:45.80Z,47.7784080,-121.4356983,1819.150,0.03,-0.24,-0.09,1.265,1.940,0.29,146.47490,31.85879,3,6
2021-07-24T16:50:46.00Z,47.7784078,-121.4356986,1819.211,-0.02,-0.23,-0.12,1.267,1.941,0.29,146.47490,31.85887,3,6
2021-07-24T16:50:46.20Z,47.7784075,-121.4356987,1819.306,0.00,-0.16,-0.06,1.267,1.940,0.27,146.47490,31.85895,3,6
2021-07-24T16:50:46.40Z,47.7784075,-121.4356983,1819.334,0.11,0.07,0.02,1.266,1.933,0.35,146.47490,31.85905,3,6
2021-07-24T16:50:46.60Z,47.7784078,-121.4356977,1819.309,0.17,0.17,0.12,1.267,1.928,0.34,146.47490,31.85914,3,6
2021-07-24T16:50:46.80Z,47.7784083,-121.4356958,1819.263,0.28,0.59,0.15,1.267,1.926,0.30,104.10047,30.61965,3,6
2021-07-24T16:50:47.00Z,47.7784084,-121.4356943,1819.211,0.06,0.47,0.22,1.270,1.931,0.30,104.10047,30.61981,3,6
2021-07-24T16:50:47.20Z,47.7784086,-121.4356930,1819.192,0.11,0.47,0.24,1.273,1.934,0.30,104.10047,30.61996,3,6
2021-07-24T16:50:47.40Z,47.7784081,-121.4356921,1819.202,-0.13,0.31,0.23,1.278,1.939,0.34,104.10047,30.62008,3,6
2021-07-24T16:50:47.60Z,47.7784077,-121.4356916,1819.194,-0.19,0.19,0.20,1.284,1.949,0.39,104.10047,30.62020,3,6
2021-07-24T16:50:47.80Z,47.7784079,-121.4356911,1819.160,0.04,0.12,0.24,1.287,1.955,0.35,104.10047,30.62030,3,6
2021-07-24T16:50:48.00Z,47.7784080,-121.4356900,1819.083,-0.04,0.21,0.25,1.282,1.955,0.33,104.10047,30.62040,3,6
2021-07-24T16:50:48.20Z,47.7784084,-121.4356889,1818.988,0.08,0.23,0.28,1.277,1.955,0.30,104.10047,30.62051,3,7
2021-07-24T16:50:48.40Z,47.7784083,-121.4356886,1818.971,-0.02,0.11,0.16,1.278,1.958,0.31,104.10047,30.62060,3,7
2021-07-24T16:50:48.60Z,47.7784081,-121.4356885,1818.985,-0.07,0.04,0.10,1.280,1.960,0.30,104.10047,30.62069,3,7
2021-07-24T16:50:48.80Z,47.7784079,-121.4356885,1819.021,-0.04,0.01,0.02,1.282,1.963,0.31,104.10047,30.62078,3,7
2021-07-24T16:50:49.00Z,47.7784078,-121.4356888,1819.054,0.00,-0.15,-0.05,1.284,1.967,0.28,104.10047,30.62086,3,7
2021-07-24T16:50:49.20Z,47.7784084,-121.4356892,1819.109,0.12,-0.31,-0.35,1.278,1.964,0.30,104.10047,30.62100,3,7
2021-07-24T16:50:49.40Z,47.7784076,-121.4356895,1819.059,-0.46,-0.11,-0.32,1.289,1.974,0.52,104.10047,30.62117,3,7
2021-07-24T16:50:49.60Z,47.7784062,-121.4356890,1818.915,-0.83,0.09,-0.12,1.293,1.969,0.57,153.87004,19.35017,3,7
2021-07-24T16:50:49.80Z,47.7784066,-121.4356884,1818.891,-0.15,0.14,-0.05,1.295,1.968,0.45,153.87004,19.35038,3,7
2021-07-24T16:50:50.00Z,47.7784065,-121.4356881,1818.815,-0.17,0.09,0.09,1.301,1.970,0.43,153.87004,19.35059,3,7
2021-07-24T16:50:50.20Z,47.7784053,-121.4356862,1818.752,-0.72,0.55,0.24,1.298,1.973,0.37,148.02456,18.70746,3,7
2021-07-24T16:50:50.40Z,47.7784053,-121.4356851,1818.721,-0.09,0.44,0.08,1.293,1.971,0.27,140.63954,43.13887,3,7
2021-07-24T16:50:50.60Z,47.7784055,-121.4356839,1818.781,0.19,0.37,-0.12,1.285,1.970,0.26,140.63954,43.13896,3,7
2021-07-24T16:50:50.80Z,47.7784066,-121.4356840,1818.669,0.32,0.09,-0.05,1.278,1.970,0.33,78.48473,43.32184,3,7
2021-07-24T16:50:51.00Z,47.7784071,-121.4356843,1818.641,0.15,-0.12,-0.04,1.275,1.974,0.34,78.48473,43.32191,3,7
2021-07-24T16:50:51.20Z,47.7784070,-121.4356849,1818.627,-0.10,-0.23,-0.01,1.270,1.977,0.26,78.48473,43.32196,3,7
2021-07-24T16:50:51.40Z,47.7784068,-121.4356854,1818.689,-0.43,-0.17,0.03,1.264,1.977,0.28,161.13062,30.27969,3,7
2021-07-24T16:50:51.60Z,47.7784066,-121.4356865,1818.813,-0.40,-0.35,0.06,1.259,1.970,0.25,194.55104,27.13377,3,7
2021-07-24T16:50:51.80Z,47.7784054,-121.4356877,1818.735,-0.75,-0.33,0.19,1.256,1.967,0.29,201.07327,17.38145,3,7
2021-07-24T16:50:52.00Z,47.7784043,-121.4356890,1818.730,-0.67,-0.25,0.13,1.258,1.968,0.39,200.71854,20.67258,3,7
2021-07-24T16:50:52.20Z,47.7784042,-121.4356897,1818.793,-0.20,-0.19,0.17,1.260,1.960,0.33,200.71854,20.67273,3,7
2021-07-24T16:50:52.40Z,47.7784042,-121.4356905,1818.823,-0.08,-0.11,0.18,1.268,1.955,0.32,200.71854,20.67286,3,7
2021-07-24T16:50:52.60Z,47.7784042,-121.4356901,1818.821,-0.13,0.21,0.19,1.273,1.948,0.38,200.71854,20.67303,3,7
2021-07-24T16:50:52.80Z,47.7784049,-121.4356894,1818.821,0.19,0.22,0.15,1.277,1.946,0.34,200.71854,20.67318,3,7
2021-07-24T16:50:53.00Z,47.7784054,-121.4356885,1818.840,0.23,0.29,0.08,1.282,1.949,0.32,200.71854,20.67334,3,7
2021-07-24T16:50:53.20Z,47.7784057,-121.4356872,1818.815,0.31,0.23,0.03,1.279,1.936,0.33,168.50604,41.78712,3,7
2021-07-24T16:50:53.40Z,47.7784068,-121.4356861,1818.668,0.29,0.36,0.04,1.275,1.924,0.28,108.63104,40.98531,3,7
2021-07-24T16:50:53.60Z,47.7784070,-121.4356853,1818.683,0.12,0.23,-0.05,1.273,1.918,0.26,108.63104,40.98537,3,7
2021-07-24T16:50:53.80Z,47.7784074,-121.4356852,1818.760,0.08,0.04,-0.10,1.268,1.901,0.34,108.63104,40.98544,3,7
2021-07-24T16:50:54.00Z,47.7784077,-121.4356848,1818.760,-0.11,0.10,-0.02,1.260,1.883,0.29,108.63104,40.98550,3,7
2021-07-24T16:50:54.20Z,47.7784077,-121.4356844,1818.642,0.02,0.21,0.13,1.256,1.877,0.25,108.63104,40.98556,3,7
2021-07-24T16:50:54.40Z,47.7784072,-121.4356832,1818.620,-0.23,0.48,0.16,1.258,1.876,0.28,112.23551,39.80714,3,7
2021-07-24T16:50:54.60Z,47.7784072,-121.4356827,1818.572,-0.03,0.26,0.00,1.259,1.878,0.24,112.23551,39.80720,3,7
2021-07-24T16:50:54.80Z,47.7784067,-121.4356815,1818.567,-0.07,0.48,-0.05,1.259,1.877,0.25,106.00085,43.46499,3,7
2021-07-24T16:50:55.00Z,47.7784066,-121.4356810,1818.564,-0.07,0.13,-0.10,1.258,1.873,0.28,106.00085,43.46505,3,7
2021-07-24T16:50:55.20Z,47.7784062,-121.4356814,1818.606,-0.20,-0.15,-0.01,1.260,1.874,0.35,106.00085,43.46512,3,7
2021-07-24T16:50:55.40Z,47.7784053,-121.4356821,1818.469,-0.33,-0.35,0.14,1.254,1.878,0.31,174.70647,37.74145,3,7
2021-07-24T16:50:55.60Z,47.7784049,-121.4356830,1818.599,-0.30,-0.31,-0.07,1.253,1.878,0.29,174.70647,37.74155,3,7
2021-07-24T16:50:55.80Z,47.7784049,-121.4356830,1818.599,0.12,-0.10,0.04,1.249,1.874,0.28,174.70647,37.74162,3,7
2021-07-24T16:50:56.00Z,47.7784047,-121.4356825,1818.515,0.20,0.12,0.15,1.243,1.868,0.30,174.70647,37.74169,3,7
2021-07-24T16:50:56.20Z,47.7784046,-121.4356812,1818.489,0.12,0.47,0.16,1.239,1.859,0.26,121.07241,34.71179,3,7
2021-07-24T16:50:56.40Z,47.7784048,-121.4356811,1818.529,0.32,0.03,0.03,1.234,1.853,0.29,70.09751,39.00903,3,7
2021-07-24T16:50:56.60Z,47.7784048,-121.4356808,1818.586,0.13,0.12,0.04,1.229,1.837,0.27,70.09751,39.00909,3,7
2021-07-24T16:50:56.80Z,47.7784047,-121.4356804,1818.610,0.06,0.13,0.05,1.225,1.820,0.25,70.09751,39.00915,3,7
2021-07-24T16:50:57.00Z,47.7784043,-121.4356805,1818.567,-0.10,0.01,0.17,1.222,1.818,0.29,70.09751,39.00922,3,7
2021-07-24T16:50:57.20Z,47.7784044,-121.4356805,1818.589,0.13,0.03,0.09,1.222,1.821,0.32,70.09751,39.00929,3,7
2021-07-24T16:50:57.40Z,47.7784040,-121.4356808,1818.567,-0.06,-0.09,0.05,1.223,1.824,0.29,70.09751,39.00935,3,7
2021-07-24T16:50:57.60Z,47.7784038,-121.4356813,1818.518,-0.09,-0.16,0.11,1.224,1.832,0.31,70.09751,39.00942,3,7
2021-07-24T16:50:57.80Z,47.7784038,-121.4356815,1818.495,0.06,-0.05,0.05,1.226,1.840,0.34,70.09751,39.00950,3,7
2021-07-24T16:50:58.00Z,47.7784044,-121.4356824,1818.502,0.38,-0.26,0.00,1.229,1.850,0.40,11.13488,34.20580,3,7
2021-07-24T16:50:58.20Z,47.7784035,-121.4356827,1818.458,-0.23,-0.09,-0.03,1.229,1.855,0.29,11.13488,34.20588,3,7
2021-07-24T16:50:58.40Z,47.7784030,-121.4356826,1818.455,-0.06,0.05,-0.03,1.230,1.863,0.34,11.13488,34.20597,3,7
2021-07-24T16:50:58.60Z,47.7784020,-121.4356824,1818.395,-0.19,0.06,0.01,1.228,1.864,0.29,11.13488,34.20604,3,7
2021-07-24T16:50:58.80Z,47.7784015,-121.4356826,1818.329,-0.23,-0.02,0.06,1.222,1.865,0.28,11.13488,34.20611,3,7
2021-07-24T16:50:59.00Z,47.7784008,-121.4356823,1818.282,-0.19,0.09,0.00,1.221,1.866,0.28,11.13488,34.20619,3,7
2021-07-24T16:50:59.20Z,47.7784000,-121.4356822,1818.252,-0.17,0.04,-0.02,1.219,1.864,0.29,11.13488,34.20627,3,7
2021-07-24T16:50:59.40Z,47.7783993,-121.4356825,1818.160,-0.18,-0.07,0.07,1.219,1.865,0.26,11.13488,34.20633,3,7
2021-07-24T16:50:59.60Z,47.7783988,-121.4356826,1818.180,-0.13,-0.05,0.09,1.220,1.865,0.29,11.13488,34.20641,3,7
2021-07-24T16:50:59.80Z,47.7783989,-121.4356820,1818.239,0.25,0.24,0.02,1.222,1.868,0.28,11.13488,34.20650,3,7
2021-07-24T16:51:00.00Z,47.7783986,-121.4356820,1818.248,0.07,0.05,0.00,1.223,1.869,0.28,11.13488,34.20657,3,7
2021-07-24T16:51:00.20Z,47.7783984,-121.4356817,1818.316,0.08,0.13,0.00,1.225,1.874,0.30,11.13488,34.20665,3,7
2021-07-24T16:51:00.40Z,47.7783987,-121.4356811,1818.221,0.18,0.20,0.22,1.232,1.886,0.38,11.13488,34.20675,3,7
2021-07-24T16:51:00.60Z,47.7783989,-121.4356801,1818.222,0.17,0.35,0.24,1.239,1.897,0.37,11.13488,34.20687,3,7
2021-07-24T16:51:00.80Z,47.7783988,-121.4356790,1818.230,0.09,0.47,0.08,1.245,1.911,0.32,11.13488,34.20700,3,7
2021-07-24T16:51:01.00Z,47.7783990,-121.4356782,1818.245,0.15,0.40,0.06,1.252,1.920,0.30,11.13488,34.20711,3,7
2021-07-24T16:51:01.20Z,47.7783997,-121.4356773,1818.241,0.40,0.36,0.17,1.255,1.927,0.34,26.34590,34.95499,3,7
2021-07-24T16:51:01.40Z,47.7784001,-121.4356765,1818.279,0.22,0.37,0.05,1.260,1.935,0.33,26.34590,34.95510,3,7
2021-07-24T16:51:01.60Z,47.7784005,-121.4356775,1818.362,0.15,-0.23,-0.06,1.266,1.943,0.34,26.34590,34.95518,3,7
2021-07-24T16:51:01.80Z,47.7784005,-121.4356780,1818.389,-0.08,-0.09,0.02,1.271,1.950,0.36,26.34590,34.95527,3,7
2021-07-24T16:51:02.00Z,47.7784010,-121.4356780,1818.458,0.11,0.12,-0.02,1.278,1.955,0.36,26.34590,34.95537,3,7
2021-07-24T16:51:02.20Z,47.7784014,-121.4356776,1818.468,0.13,0.25,0.00,1.285,1.964,0.36,26.34590,34.95546,3,7
2021-07-24T16:51:02.40Z,47.7784019,-121.4356781,1818.456,0.15,0.09,-0.06,1.293,1.971,0.46,26.34590,34.95558,3,7
2021-07-24T16:51:02.60Z,47.7784019,-121.4356789,1818.458,-0.05,-0.06,-0.09,1.300,1.979,0.40,26.34590,34.95568,3,7
2021-07-24T16:51:02.80Z,47.7784018,-121.4356798,1818.456,-0.18,-0.11,-0.08,1.307,1.988,0.47,26.34590,34.95580,3,7
